"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"Row1527",0.0179605302026775,0,0.0198635307226155,0,0,0.0463530267308793,0,0,0,0,0,0,0.0468464768874442,0,0,0,0,0,0,0,0,0,0.0836840463006036,0,0,0
"Row1528",0.0179605302026775,0,0.0133164410863772,0,0,0.0402674877333285,0,0,0,0,0,0,0.0654051448743476,0,0,0,0,0,0,0,0,0,0.105912007489079,0,0,0
"Row1529",0.0179605302026775,0,0.013043882278731,0,0,0.0424804020616443,0,0,0,0,0,0,0.0803663895627649,0,0,0,0,0,0,0,0,0,0.0899149003302511,0,0,0
"Row1530",0.0179605302026775,0,0.0134255812822819,0,0,0.0364279700524498,0,0,0,0,0,0,0.0603267743130451,0,0,0,0,0,0,0,0,0,0.0771256545280826,0,0,0
"Row1531",0.0179605302026775,0,0.0163024934254794,0,0,0.0252071682651849,0,0,0,0,0,0,0.0569405056687493,0,0,0,0,0,0,0,0,0,0.0952524815755141,0,0,0
"Row1532",0.0179605302026775,0,0.00859407132635999,0,0,0.0273408489914216,0,0,0,0,0,0,0.0728774666010523,0,0,0,0,0,0,0,0,0,0.0940612764330194,0,0,0
"Row1533",0.0179605302026775,0,0.00718313063413707,0,0,0.0367687729296637,0,0,0,0,0,0,0.072521768046808,0,0,0,0,0,0,0,0,0,0.0927803242215194,0,0,0
"Row1534",0.0179605302026775,0,0.0218227332497129,0,0,0.0351993345715897,0,0,0,0,0,0,0.0651871393050069,0,0,0,0,0,0,0,0,0,0.0508229404428075,0,0,0
"Row1535",0.0179605302026775,0,0.0134781444379822,0,0,0.0413093448723319,0,0,0,0,0,0,0.036963601984017,0,0,0,0,0,0,0,0,0,0.129308619763874,0,0,0
"Row1536",0.0179605302026775,0,0.013421734621966,0,0,0.0460029779232196,0,0,0,0,0,0,0.0664653571280682,0,0,0,0,0,0,0,0,0,0.0676374559383053,0,0,0
"Row1537",0.0179605302026775,0,0.0110694199203518,0,0,0.0312250212636433,0,0,0,0,0,0,0.0699506230741928,0,0,0,0,0,0,0,0,0,0.0991190705900755,0,0,0
"Row1538",0.0179605302026775,0,0.0128072379337063,0,0,0.0353893236573605,0,0,0,0,0,0,0.0578250982368389,0,0,0,0,0,0,0,0,0,0.14467309915262,0,0,0
"Row1539",0.0179605302026775,0,0.0124717306443838,0,0,0.0367374160707649,0,0,0,0,0,0,0.062036271789594,0,0,0,0,0,0,0,0,0,0.0933745056289142,0,0,0
"Row1540",0.0179605302026775,0,0.0114971256655628,0,0,0.0390281207750003,0,0,0,0,0,0,0.0454408783188915,0,0,0,0,0,0,0,0,0,0.0731563297075468,0,0,0
"Row1541",0.0179605302026775,0,0.0083025389664695,0,0,0.0242243689442503,0,0,0,0,0,0,0.0763416901451531,0,0,0,0,0,0,0,0,0,0.102986247395315,0,0,0
"Row1542",0.0179605302026775,0,0.00758827771327397,0,0,0.0479629766388372,0,0,0,0,0,0,0.0540014746370615,0,0,0,0,0,0,0,0,0,0.0939715878924244,0,0,0
"Row1543",0.0179605302026775,0,0.00983508814070279,0,0,0.0410821714530152,0,0,0,0,0,0,0.0605333851332068,0,0,0,0,0,0,0,0,0,0.0771191437986498,0,0,0
"Row1544",0.0179605302026775,0,0.0178932988246871,0,0,0.0433256822795407,0,0,0,0,0,0,0.0385731453427716,0,0,0,0,0,0,0,0,0,0.0590595026944662,0,0,0
"Row1545",0.0179605302026775,0,0.00503576350525815,0,0,0.0518171122688003,0,0,0,0,0,0,0.0761749891618196,0,0,0,0,0,0,0,0,0,0.100662752707117,0,0,0
"Row1546",0.0179605302026775,0,0.0134483999971772,0,0,0.0347887734271723,0,0,0,0,0,0,0.0877235647020466,0,0,0,0,0,0,0,0,0,0.079079254834516,0,0,0
"Row1547",0.0179605302026775,0,0.00821032652911996,0,0,0.0331538709362899,0,0,0,0,0,0,0.0507879588442726,0,0,0,0,0,0,0,0,0,0.150121634895876,0,0,0
"Row1548",0.0179605302026775,0,0.0195163104778598,0,0,0.0474696038217132,0,0,0,0,0,0,0.0717259215805281,0,0,0,0,0,0,0,0,0,0.0266168598287493,0,0,0
"Row1549",0.0179605302026775,0,0.0104566775439269,0,0,0.0317854383256145,0,0,0,0,0,0,0.0415110063442154,0,0,0,0,0,0,0,0,0,0.119055726675258,0,0,0
"Row1550",0.0179605302026775,0,0.0238661918697576,0,0,0.0480707159998979,0,0,0,0,0,0,0.0596704732397151,0,0,0,0,0,0,0,0,0,0.120000860801158,0,0,0
"Row1551",0.0179605302026775,0,0.0134712676717823,0,0,0.0445585464756592,0,0,0,0,0,0,0.0575662167217778,0,0,0,0,0,0,0,0,0,0.0666695492556056,0,0,0
"Row1552",0.0179605302026775,0,0.0127697464766982,0,0,0.0401751191956535,0,0,0,0,0,0,0.0535982201347056,0,0,0,0,0,0,0,0,0,0.096979029382885,0,0,0
"Row1553",0.0179605302026775,0,0.0126110158665359,0,0,0.0364070633889414,0,0,0,0,0,0,0.0595890637535584,0,0,0,0,0,0,0,0,0,0.136285179254805,0,0,0
"Row1554",0.0179605302026775,0,0.00838660801505006,0,0,0.045747674787956,0,0,0,0,0,0,0.0465571040248907,0,0,0,0,0,0,0,0,0,0.100102437512269,0,0,0
"Row1555",0.0179605302026775,0,0.0216789271569275,0,0,0.0415561804939471,0,0,0,0,0,0,0.0539272331054094,0,0,0,0,0,0,0,0,0,0.0776378615988833,0,0,0
"Row1556",0.0179605302026775,0,0.0174823425227975,0,0,0.0399384039325533,0,0,0,0,0,0,0.0278344877571124,0,0,0,0,0,0,0,0,0,0.0829286986234895,0,0,0
"Row1557",0.0179605302026775,0,0.00653917046468002,0,0,0.0495887437775611,0,0,0,0,0,0,0.0495295992408658,0,0,0,0,0,0,0,0,0,0.0683242973449957,0,0,0
"Row1558",0.0179605302026775,0,0.0171252956018985,0,0,0.0428463876232724,0,0,0,0,0,0,0.0704310630259606,0,0,0,0,0,0,0,0,0,0.128021408485864,0,0,0
"Row1559",0.0179605302026775,0,0.0221090680713598,0,0,0.032545248458327,0,0,0,0,0,0,0.059791756298551,0,0,0,0,0,0,0,0,0,0.116697606305261,0,0,0
"Row1560",0.0179605302026775,0,0.00894885674831954,0,0,0.0458549797570398,0,0,0,0,0,0,0.0410543412107005,0,0,0,0,0,0,0,0,0,0.111122154097524,0,0,0
"Row1561",0.0179605302026775,0,0.0110099451364999,0,0,0.0358698196488603,0,0,0,0,0,0,0.059046672927142,0,0,0,0,0,0,0,0,0,0.138364301432295,0,0,0
"Row1562",0.0179605302026775,0,0.0146051138980157,0,0,0.0307968695806338,0,0,0,0,0,0,0.0811719109159474,0,0,0,0,0,0,0,0,0,0.121693726168595,0,0,0
"Row1563",0.0179605302026775,0,0.0172943905502952,0,0,0.0365026408178127,0,0,0,0,0,0,0.0698336399936878,0,0,0,0,0,0,0,0,0,0.0797913976068691,0,0,0
"Row1564",0.0179605302026775,0,0.0167621389404305,0,0,0.0446817187444276,0,0,0,0,0,0,0.0557066217726491,0,0,0,0,0,0,0,0,0,0.0485310903958867,0,0,0
"Row1565",0.0179605302026775,0,0.0108351742897657,0,0,0.0389327448822347,0,0,0,0,0,0,0.075600718765225,0,0,0,0,0,0,0,0,0,0.0540485619469185,0,0,0
"Row1566",0.0179605302026775,0,0.0126585444943782,0,0,0.04340438650342,0,0,0,0,0,0,0.0652401139513364,0,0,0,0,0,0,0,0,0,0.120617083884778,0,0,0
"Row1567",0.0179605302026775,0,0.0131213992021776,0,0,0.0328948313028501,0,0,0,0,0,0,0.0852720858537285,0,0,0,0,0,0,0,0,0,0.116498267102925,0,0,0
"Row1568",0.0179605302026775,0,0.019570735045807,0,0,0.0337026696084905,0,0,0,0,0,0,0.0471628556387471,0,0,0,0,0,0,0,0,0,0.133386331790501,0,0,0
"Row1569",0.0179605302026775,0,0.0166152366748093,0,0,0.0505907623810336,0,0,0,0,0,0,0.071294138511585,0,0,0,0,0,0,0,0,0,0.0358966381429429,0,0,0
"Row1570",0.0179605302026775,0,0.00803498209551019,0,0,0.0410458925038867,0,0,0,0,0,0,0.0553522343855361,0,0,0,0,0,0,0,0,0,0.136069386420317,0,0,0
"Row1571",0.0179605302026775,0,0.0183916411521913,0,0,0.0432648672641619,0,0,0,0,0,0,0.0616949238076447,0,0,0,0,0,0,0,0,0,0.0402546054716181,0,0,0
"Row1572",0.0179605302026775,0,0.0203615985758662,0,0,0.0355596607702395,0,0,0,0,0,0,0.0803581501751697,0,0,0,0,0,0,0,0,0,0.13071382026411,0,0,0
"Row1573",0.0179605302026775,0,0.0198634160215405,0,0,0.0485109803407393,0,0,0,0,0,0,0.0564395941681229,0,0,0,0,0,0,0,0,0,0.0886386104734795,0,0,0
"Row1574",0.0179605302026775,0,0.0102764066267887,0,0,0.0366196434563691,0,0,0,0,0,0,0.03663696065355,0,0,0,0,0,0,0,0,0,0.101373349994905,0,0,0
"Row1575",0.0179605302026775,0,0.0137703565270658,0,0,0.0445466609776246,0,0,0,0,0,0,0.0374220049494497,0,0,0,0,0,0,0,0,0,0.0809258536877543,0,0,0
"Row1576",0.0179605302026775,0,0.00925305301618061,0,0,0.0419728651532521,0,0,0,0,0,0,0.0642705764939872,0,0,0,0,0,0,0,0,0,0.0585104403613797,0,0,0
"Row1577",0.0179605302026775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row1578",0.0179605302026775,0,0.00786146370023537,0,0,0.0352977068592303,0,0,0,0,0,0,0.0553271426925877,0,0,0,0,0,0,0,0,0,0.11484385033611,0,0,0
"Row1579",0.0179605302026775,0,0.0126592342873727,0,0,0.0326285119209634,0,0,0,0,0,0,0.0561403937533262,0,0,0,0,0,0,0,0,0,0.10329137716838,0,0,0
"Row1580",0.0179605302026775,0,0.0133129371771594,0,0,0.0432134387781248,0,0,0,0,0,0,0.0773225697096051,0,0,0,0,0,0,0,0,0,0.152871042657805,0,0,0
"Row1581",0.0179605302026775,0,0.020251550095695,0,0,0.0445190374910844,0,0,0,0,0,0,0.0670425436915827,0,0,0,0,0,0,0,0,0,0.0942400521714716,0,0,0
"Row1582",0.0179605302026775,0,0.0153882916624482,0,0,0.0425587963324299,0,0,0,0,0,0,0.0574308688972134,0,0,0,0,0,0,0,0,0,0.132602309770413,0,0,0
"Row1583",0.0179605302026775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row1584",0.0179605302026775,0,0.0153780922066907,0,0,0.0413449147777395,0,0,0,0,0,0,0.0544662661418417,0,0,0,0,0,0,0,0,0,0.0469716921317856,0,0,0
"Row1585",0.0179605302026775,0,0.00684810279232947,0,0,0.0494055145554132,0,0,0,0,0,0,0.0853359513432312,0,0,0,0,0,0,0,0,0,0.0904691307882257,0,0,0
"Row1586",0.0179605302026775,0,0.0116255759591212,0,0,0.0461063727587657,0,0,0,0,0,0,0.0521319038355607,0,0,0,0,0,0,0,0,0,0.0526206560594253,0,0,0
"Row1587",0.0179605302026775,0,0.00941130069086342,0,0,0.0276504200865808,0,0,0,0,0,0,0.0638485252972008,0,0,0,0,0,0,0,0,0,0.11489403975843,0,0,0
"Row1588",0.0179605302026775,0,0.0152292684773987,0,0,0.0435955412762878,0,0,0,0,0,0,0.0617202472521629,0,0,0,0,0,0,0,0,0,0.052096588977589,0,0,0
"Row1589",0.0179605302026775,0,0.011190073797957,0,0,0.0416601045170587,0,0,0,0,0,0,0.0546290049162145,0,0,0,0,0,0,0,0,0,0.13836637822731,0,0,0
"Row1590",0.0179605302026775,0,0.00903476815581612,0,0,0.0368357494020801,0,0,0,0,0,0,0.0397240929294115,0,0,0,0,0,0,0,0,0,0.0921420486260276,0,0,0
"Row1591",0.0179605302026775,0,0.0153509094022016,0,0,0.0492546991451466,0,0,0,0,0,0,0.0395569235144852,0,0,0,0,0,0,0,0,0,0.0607982959697528,0,0,0
"Row1592",0.0179605302026775,0,0.0218377045658963,0,0,0.0380558599651232,0,0,0,0,0,0,0.0541039426954597,0,0,0,0,0,0,0,0,0,0.121842148445573,0,0,0
"Row1593",0.0179605302026775,0,0.0110019013795163,0,0,0.0376965868022432,0,0,0,0,0,0,0.0535163278130654,0,0,0,0,0,0,0,0,0,0.0695679468788306,0,0,0
"Row1594",0.0179605302026775,0,0.0196012899696177,0,0,0.0344351121536862,0,0,0,0,0,0,0.0513650287128938,0,0,0,0,0,0,0,0,0,0.103854676044552,0,0,0
"Row1595",0.0179605302026775,0,0.0100081266465139,0,0,0.0341225420506091,0,0,0,0,0,0,0.0707468172557896,0,0,0,0,0,0,0,0,0,0.0872015431686934,0,0,0
"Row1596",0.0179605302026775,0,0.0175915783468847,0,0,0.0457329009303394,0,0,0,0,0,0,0.0575419925388001,0,0,0,0,0,0,0,0,0,0.119404471541385,0,0,0
"Row1597",0.0179605302026775,0,0.0105814141134925,0,0,0.0533245241637677,0,0,0,0,0,0,0.070339697571144,0,0,0,0,0,0,0,0,0,0.0617529972357453,0,0,0
"Row1598",0.0179605302026775,0,0.00738830811922998,0,0,0.0403840384271191,0,0,0,0,0,0,0.0543561298019848,0,0,0,0,0,0,0,0,0,0.0765181596035046,0,0,0
"Row1599",0.0179605302026775,0,0.00940437379003546,0,0,0.0405289454359271,0,0,0,0,0,0,0.0544007935264428,0,0,0,0,0,0,0,0,0,0.0707630102894827,0,0,0
"Row1600",0.0179605302026775,0,0.0135602950062534,0,0,0.0406401081186753,0,0,0,0,0,0,0.0652804120191132,0,0,0,0,0,0,0,0,0,0,0.0792547397901526,0,0
"Row1601",0.0179605302026775,0,0.00678957277951329,0,0,0.0390679266940111,0,0,0,0,0,0,0.0550663391097183,0,0,0,0,0,0,0,0,0,0,0.0373602507736855,0,0
"Row1602",0.0179605302026775,0,0.0099346355775467,0,0,0.0390296850442448,0,0,0,0,0,0,0.0849254957893519,0,0,0,0,0,0,0,0,0,0,0.076244515653227,0,0
"Row1603",0.0179605302026775,0,0.0195714551349604,0,0,0.0431724148223152,0,0,0,0,0,0,0.0476943173253701,0,0,0,0,0,0,0,0,0,0,0.1269579297266,0,0
"Row1604",0.0179605302026775,0,0.012547559514614,0,0,0.0384355550958464,0,0,0,0,0,0,0.0697769243395418,0,0,0,0,0,0,0,0,0,0,0.0992146122413674,0,0
"Row1605",0.0179605302026775,0,0.0214018790336883,0,0,0.0363873982610041,0,0,0,0,0,0,0.0594591910598057,0,0,0,0,0,0,0,0,0,0,0.0985130830862676,0,0
"Row1606",0.0179605302026775,0,0.0192990840811909,0,0,0.0458464846106685,0,0,0,0,0,0,0.0491371235620763,0,0,0,0,0,0,0,0,0,0,0.125023081478524,0,0
"Row1607",0.0179605302026775,0,0.0139673259921122,0,0,0.0403547144355906,0,0,0,0,0,0,0.0543537356396893,0,0,0,0,0,0,0,0,0,0,0.152846201027328,0,0
"Row1608",0.0179605302026775,0,0.0142868967740684,0,0,0.0360654304779892,0,0,0,0,0,0,0.0548593987381726,0,0,0,0,0,0,0,0,0,0,0.086460451886912,0,0
"Row1609",0.0179605302026775,0,0.0163309791289009,0,0,0.0380535623452839,0,0,0,0,0,0,0.0648779277447546,0,0,0,0,0,0,0,0,0,0,0.136826405054355,0,0
"Row1610",0.0179605302026775,0,0.0067279958130658,0,0,0.0407344327027136,0,0,0,0,0,0,0.059860842241268,0,0,0,0,0,0,0,0,0,0,0.163813801099144,0,0
"Row1611",0.0179605302026775,0,0.013147769201646,0,0,0.0477490389110049,0,0,0,0,0,0,0.0587102099052658,0,0,0,0,0,0,0,0,0,0,0.100706106703524,0,0
"Row1612",0.0179605302026775,0,0.0128409282593749,0,0,0.050202079977026,0,0,0,0,0,0,0.0910288911220172,0,0,0,0,0,0,0,0,0,0,0.100669153978343,0,0
"Row1613",0.0179605302026775,0,0.0120513290113762,0,0,0.0407572742796946,0,0,0,0,0,0,0.099468583308575,0,0,0,0,0,0,0,0,0,0,0.131520682883377,0,0
"Row1614",0.0179605302026775,0,0.0106260174788394,0,0,0.0413653417493784,0,0,0,0,0,0,0.0811360368335548,0,0,0,0,0,0,0,0,0,0,0.049152980657741,0,0
"Row1615",0.0179605302026775,0,0.0139282344069917,0,0,0.0364747249034762,0,0,0,0,0,0,0.0665154553829777,0,0,0,0,0,0,0,0,0,0,0.124183213064551,0,0
"Row1616",0.0179605302026775,0,0.0174614623288435,0,0,0.0500544732858155,0,0,0,0,0,0,0.0644256547468317,0,0,0,0,0,0,0,0,0,0,0.0786517477400355,0,0
"Row1617",0.0179605302026775,0,0.0132207086616078,0,0,0.0399257415252703,0,0,0,0,0,0,0.0891286697488112,0,0,0,0,0,0,0,0,0,0,0.0761132975189482,0,0
"Row1618",0.0179605302026775,0,0.018663891903607,0,0,0.0451195977830391,0,0,0,0,0,0,0.0544592947829477,0,0,0,0,0,0,0,0,0,0,0.0809664887411279,0,0
"Row1619",0.0179605302026775,0,0.0132258038340528,0,0,0.0438285991937888,0,0,0,0,0,0,0.0659221176418828,0,0,0,0,0,0,0,0,0,0,0.0297964204954299,0,0
"Row1620",0.0179605302026775,0,0.011965099381511,0,0,0.0461245587508375,0,0,0,0,0,0,0.070950446736238,0,0,0,0,0,0,0,0,0,0,0.0376158562576319,0,0
"Row1621",0.0179605302026775,0,0.0227000106040398,0,0,0.0524783843417177,0,0,0,0,0,0,0.0702308454311262,0,0,0,0,0,0,0,0,0,0,0.123874447434689,0,0
"Row1622",0.0179605302026775,0,0.0192585208929639,0,0,0.0420308233955331,0,0,0,0,0,0,0.0644465664697322,0,0,0,0,0,0,0,0,0,0,0.0786009370934204,0,0
"Row1623",0.0179605302026775,0,0.00502222454216828,0,0,0.0547019052521285,0,0,0,0,0,0,0.0662119123553303,0,0,0,0,0,0,0,0,0,0,0.0824700004383561,0,0
"Row1624",0.0179605302026775,0,0.0159420851768335,0,0,0.0457576387156683,0,0,0,0,0,0,0.0645135814281454,0,0,0,0,0,0,0,0,0,0,0.105258686111483,0,0
"Row1625",0.0179605302026775,0,0.00851292060691262,0,0,0.0481132971537697,0,0,0,0,0,0,0.0558587891824588,0,0,0,0,0,0,0,0,0,0,0.104380573060797,0,0
"Row1626",0.0179605302026775,0,0.0168457714176273,0,0,0.0445852501715053,0,0,0,0,0,0,0.0577667756612308,0,0,0,0,0,0,0,0,0,0,0.0356874965662586,0,0
"Row1627",0.0179605302026775,0,0.0157785921588008,0,0,0.0433975633134748,0,0,0,0,0,0,0.0669271646327573,0,0,0,0,0,0,0,0,0,0,0.0430410662264716,0,0
"Row1628",0.0179605302026775,0,0.0147188281249444,0,0,0.0528703673533863,0,0,0,0,0,0,0.0781634986700846,0,0,0,0,0,0,0,0,0,0,0.161807735205178,0,0
"Row1629",0.0179605302026775,0,0.0159959491845872,0,0,0.0468243150394001,0,0,0,0,0,0,0.0638576035773808,0,0,0,0,0,0,0,0,0,0,0.123298513356555,0,0
"Row1630",0.0179605302026775,0,0.0208675147287561,0,0,0.0401667683678411,0,0,0,0,0,0,0.0627118835829307,0,0,0,0,0,0,0,0,0,0,0.132751820733066,0,0
"Row1631",0.0179605302026775,0,0.00815213364014592,0,0,0.0528719363699456,0,0,0,0,0,0,0.0744013790392189,0,0,0,0,0,0,0,0,0,0,0.0968834001824807,0,0
"Row1632",0.0179605302026775,0,0.0258100964791039,0,0,0.0364807379706816,0,0,0,0,0,0,0.0727119563429186,0,0,0,0,0,0,0,0,0,0,0.0926776536172169,0,0
"Row1633",0.0179605302026775,0,0.0156582727022758,0,0,0.0405349792829169,0,0,0,0,0,0,0.0466763405231388,0,0,0,0,0,0,0,0,0,0,0.0866181037016999,0,0
"Row1634",0.0179605302026775,0,0.0106996261971601,0,0,0.0527524360003854,0,0,0,0,0,0,0.053896327277191,0,0,0,0,0,0,0,0,0,0,0.118481383022726,0,0
"Row1635",0.0179605302026775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row1636",0.0179605302026775,0,0.00450147757032064,0,0,0.0470912310377032,0,0,0,0,0,0,0.0596095312175804,0,0,0,0,0,0,0,0,0,0,0.10442251970361,0,0
"Row1637",0.0179605302026775,0,0.0112730759718874,0,0,0.0471079470047115,0,0,0,0,0,0,0.0962280825050133,0,0,0,0,0,0,0,0,0,0,0.0528324213224146,0,0
"Row1638",0.0179605302026775,0,0.0195009913769741,0,0,0.0475809576224271,0,0,0,0,0,0,0.0460936352250849,0,0,0,0,0,0,0,0,0,0,0.0769099955080374,0,0
"Row1639",0.0179605302026775,0,0.0135988917671195,0,0,0.0495353732654946,0,0,0,0,0,0,0.0996696044866224,0,0,0,0,0,0,0,0,0,0,0.0920481766820642,0,0
"Row1640",0.0179605302026775,0,0.0116853275055512,0,0,0.0339858117562103,0,0,0,0,0,0,0.0630289461134845,0,0,0,0,0,0,0,0,0,0,0.102954479417627,0,0
"Row1641",0.0179605302026775,0,0.0190700672702387,0,0,0.0433667073041611,0,0,0,0,0,0,0.0450255061911369,0,0,0,0,0,0,0,0,0,0,0.0673678526708391,0,0
"Row1642",0.0179605302026775,0,0.010141173596058,0,0,0.040242545959799,0,0,0,0,0,0,0.0755453352513495,0,0,0,0,0,0,0,0,0,0,0.127414089647348,0,0
"Row1643",0.0179605302026775,0,0.0103460167821808,0,0,0.0296706484311163,0,0,0,0,0,0,0.0645434082675152,0,0,0,0,0,0,0,0,0,0,0.0809760959752777,0,0
"Row1644",0.0179605302026775,0,0.0156585885472626,0,0,0.0501388090145669,0,0,0,0,0,0,0.0607915685543086,0,0,0,0,0,0,0,0,0,0,0.114967637074652,0,0
"Row1645",0.0179605302026775,0,0.0204535299817921,0,0,0.0447568436119245,0,0,0,0,0,0,0.0584631665173033,0,0,0,0,0,0,0,0,0,0,0.109568597998374,0,0
"Row1646",0.0179605302026775,0,0.0195140962705439,0,0,0.0428223092988552,0,0,0,0,0,0,0.0939355734977257,0,0,0,0,0,0,0,0,0,0,0.0987946603306338,0,0
"Row1647",0.0179605302026775,0,0.010554228384503,0,0,0.0460120461393105,0,0,0,0,0,0,0.0531788325369234,0,0,0,0,0,0,0,0,0,0,0.121436314995888,0,0
"Row1648",0.0179605302026775,0,0.0124410590197035,0,0,0.0395045216848678,0,0,0,0,0,0,0.0592580602611715,0,0,0,0,0,0,0,0,0,0,0.119292278123335,0,0
"Row1649",0.0179605302026775,0,0.010559693166335,0,0,0.0438061410267419,0,0,0,0,0,0,0.0630418714705525,0,0,0,0,0,0,0,0,0,0,0.117165049798982,0,0
"Row1650",0.0179605302026775,0,0.0124116801355778,0,0,0.0443091503809703,0,0,0,0,0,0,0.0615725690084431,0,0,0,0,0,0,0,0,0,0,0.0446627036287824,0,0
"Row1651",0.0179605302026775,0,0.00541545456671495,0,0,0.0439003346528534,0,0,0,0,0,0,0.073864402591634,0,0,0,0,0,0,0,0,0,0,0.0384614859099702,0,0
"Row1652",0.0179605302026775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row1653",0.0179605302026775,0,0.0131656032120888,0,0,0.0354050061112182,0,0,0,0,0,0,0.0416293652596386,0,0,0,0,0,0,0,0,0,0,0.049061225434531,0,0
"Row1654",0.0179605302026775,0,0.0164839322349247,0,0,0.0486668085318012,0,0,0,0,0,0,0.0692044550640366,0,0,0,0,0,0,0,0,0,0,0.038535040560255,0,0
"Row1655",0.0179605302026775,0,0.00945069362813631,0,0,0.0379561821413519,0,0,0,0,0,0,0.0377594922440431,0,0,0,0,0,0,0,0,0,0,0.103490451608612,0,0
"Row1656",0.0179605302026775,0,0.0129686494664576,0,0,0.0442139112967445,0,0,0,0,0,0,0.0422754350491281,0,0,0,0,0,0,0,0,0,0,0.0454483399944526,0,0
"Row1657",0.0179605302026775,0,0.00946274830787262,0,0,0.0380909013025219,0,0,0,0,0,0,0.0735400010509339,0,0,0,0,0,0,0,0,0,0,0.0906016026794064,0,0
"Row1658",0.0179605302026775,0,0.0137199927103403,0,0,0.0450397352697186,0,0,0,0,0,0,0.056972633078343,0,0,0,0,0,0,0,0,0,0,0.0899480332450177,0,0
"Row1659",0.0179605302026775,0,0.0142209039318458,0,0,0.0329814691705597,0,0,0,0,0,0,0.0759583141430667,0,0,0,0,0,0,0,0,0,0,0.082985521819979,0,0
"Row1660",0.0179605302026775,0,0.0179328402695486,0,0,0.0325050410407753,0,0,0,0,0,0,0.0542125172963325,0,0,0,0,0,0,0,0,0,0,0.11923416751951,0,0
"Row1661",0.0179605302026775,0,0.0121051100475556,0,0,0.0401279879152756,0,0,0,0,0,0,0.0643928055420114,0,0,0,0,0,0,0,0,0,0,0.11701287183167,0,0
"Row1662",0.0179605302026775,0,0.0154383364342447,0,0,0.0426820849680488,0,0,0,0,0,0,0.0603022840339615,0,0,0,0,0,0,0,0,0,0,0.137141338588316,0,0
"Row1663",0.0179605302026775,0,0.0101079829263156,0,0,0.0498307965740729,0,0,0,0,0,0,0.0629081951750777,0,0,0,0,0,0,0,0,0,0,0.155405550585623,0,0
"Row1664",0.0179605302026775,0,0.0139973431627997,0,0,0.0459702766855625,0,0,0,0,0,0,0.0435755367047629,0,0,0,0,0,0,0,0,0,0,0.0790047428476968,0,0
"Row1665",0.0179605302026775,0,0.0101746418612535,0,0,0.0443009259449036,0,0,0,0,0,0,0.0582062692850885,0,0,0,0,0,0,0,0,0,0,0.100187668452543,0,0
"Row1666",0.0179605302026775,0,0.0169936001317744,0,0,0.0463098797159331,0,0,0,0,0,0,0.0494572779097916,0,0,0,0,0,0,0,0,0,0,0.124560304728628,0,0
"Row1667",0.0179605302026775,0,0.00735393065095932,0,0,0.0403950762648423,0,0,0,0,0,0,0.0637708244010142,0,0,0,0,0,0,0,0,0,0,0.0955266235570997,0,0
"Row1668",0.0179605302026775,0,0.0120473789448277,0,0,0.0385455935628857,0,0,0,0,0,0,0.0814384828389897,0,0,0,0,0,0,0,0,0,0,0.0460607888332177,0,0
"Row1669",0.0179605302026775,0,0.0157568481307947,0,0,0.0527783891792339,0,0,0,0,0,0,0.0662413175229952,0,0,0,0,0,0,0,0,0,0,0.0779391670955437,0,0
"Row1670",0.0179605302026775,0,0.0093446813443925,0,0,0.0418927643790828,0,0,0,0,0,0,0.0449556820744997,0,0,0,0,0,0,0,0,0,0,0.123394947823704,0,0
"Row1671",0.0179605302026775,0,0.00780828315786188,0,0,0.040760298161474,0,0,0,0,0,0,0.0562903528025487,0,0,0,0,0,0,0,0,0,0,0.0838462737100828,0,0
"Row1672",0.0179605302026775,0,0.0147726383988164,0,0,0.0394174864666022,0,0,0,0,0,0,0.0797895831532189,0,0,0,0,0,0,0,0,0,0,0.0698168797111628,0,0
"Row1673",0.0179605302026775,0,0.0128813737310342,0,0,0.0475236295014479,0,0,0,0,0,0,0.0579545060146982,0,0,0,0,0,0,0,0,0,0,0.150347094366283,0,0
"Row1674",0.0179605302026775,0,0.012335618186531,0,0,0.0354621145310801,0,0,0,0,0,0,0.0729669417932591,0,0,0,0,0,0,0,0,0,0,0.0574442035836723,0,0
"Row1675",0.0179605302026775,0,0.0100630592195351,0,0,0.0421283698914567,0,0,0,0,0,0,0.0878566852422857,0,0,0,0,0,0,0,0,0,0,0.10736085572637,0,0
"Row1676",0.0179605302026775,0,0.0188423876789441,0,0,0.0548088505649437,0,0,0,0,0,0,0.0563589955818788,0,0,0,0,0,0,0,0,0,0,0.0726010577010787,0,0
"Row1677",0.0179605302026775,0,0.00645844502001474,0,0,0.0414456629583306,0,0,0,0,0,0,0.0637735262784287,0,0,0,0,0,0,0,0,0,0,0.0895317127394631,0,0
"Row1678",0.0179605302026775,0,0.00462154310906621,0,0,0.0465378345611378,0,0,0,0,0,0,0.0810691145718644,0,0,0,0,0,0,0,0,0,0,0.0976616098111366,0,0
