"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"Row1809",0.0179605302026775,0,0.0177537643178359,0,0,0.0393276121742484,0,0,0,0,0.0618086562254846,0,0,0,0,0,0,0,0,0.111307851363215,0,0,0,0,0,0,0,0
"Row1810",0.0179605302026775,0,0.0149062916705941,0,0,0.0368363589716292,0,0,0,0,0.0617183578588589,0,0,0,0,0,0,0,0,0.103335624913204,0,0,0,0,0,0,0,0
"Row1811",0.0179605302026775,0,0.0165843445138738,0,0,0.0362887149060124,0,0,0,0,0.0593413270671447,0,0,0,0,0,0,0,0,0.0982841800342868,0,0,0,0,0,0,0,0
"Row1812",0.0179605302026775,0,0.0153699022319184,0,0,0.035524253277524,0,0,0,0,0.059949716238182,0,0,0,0,0,0,0,0,0.104224053212007,0,0,0,0,0,0,0,0
"Row1813",0.0179605302026775,0,0.0143194981631128,0,0,0.039000929464274,0,0,0,0,0.055783232607603,0,0,0,0,0,0,0,0,0.0949158205877387,0,0,0,0,0,0,0,0
"Row1814",0.0179605302026775,0,0.0179114000777871,0,0,0.0374239282570327,0,0,0,0,0.064496391807964,0,0,0,0,0,0,0,0,0.10705147843462,0,0,0,0,0,0,0,0
"Row1815",0.0179605302026775,0,0.0167131868487071,0,0,0.0385342092650075,0,0,0,0,0.0560661272630017,0,0,0,0,0,0,0,0,0.0993530211894866,0,0,0,0,0,0,0,0
"Row1816",0.0179605302026775,0,0.0164531314682537,0,0,0.0333729428759403,0,0,0,0,0.0576056040369129,0,0,0,0,0,0,0,0,0.104596822867012,0,0,0,0,0,0,0,0
"Row1817",0.0179605302026775,0,0.0169187404153983,0,0,0.0362302626012294,0,0,0,0,0.0521201406797225,0,0,0,0,0,0,0,0,0.0941549423191693,0,0,0,0,0,0,0,0
"Row1818",0.0179605302026775,0,0.014461474423974,0,0,0.0376308431769952,0,0,0,0,0.0601997924683336,0,0,0,0,0,0,0,0,0.0908689433114779,0,0,0,0,0,0,0,0
"Row1819",0.0179605302026775,0,0.0140837961144053,0,0,0.035880532494012,0,0,0,0,0.0570099441942176,0,0,0,0,0,0,0,0,0.105818127532637,0,0,0,0,0,0,0,0
"Row1820",0.0179605302026775,0,0.0159465917891505,0,0,0.0376820397746875,0,0,0,0,0.0597416631854147,0,0,0,0,0,0,0,0,0.0891723034315906,0,0,0,0,0,0,0,0
"Row1821",0.0179605302026775,0,0.0164667886024839,0,0,0.0370889085311366,0,0,0,0,0.0617395707446377,0,0,0,0,0,0,0,0,0.101949006239472,0,0,0,0,0,0,0,0
"Row1822",0.0179605302026775,0,0.0158338045816654,0,0,0.0396477633991501,0,0,0,0,0.0548997856379385,0,0,0,0,0,0,0,0,0.0922775488391678,0,0,0,0,0,0,0,0
"Row1823",0.0179605302026775,0,0.0177585901468106,0,0,0.0355275884741923,0,0,0,0,0.0542738997486651,0,0,0,0,0,0,0,0,0.0884712103842254,0,0,0,0,0,0,0,0
"Row1824",0.0179605302026775,0,0.0178443633812412,0,0,0.0392478703388401,0,0,0,0,0.0540648763064218,0,0,0,0,0,0,0,0,0.0848715901959469,0,0,0,0,0,0,0,0
"Row1825",0.0179605302026775,0,0.017289716961696,0,0,0.035303216799892,0,0,0,0,0.0602177047293542,0,0,0,0,0,0,0,0,0.0964837872553881,0,0,0,0,0,0,0,0
"Row1826",0.0179605302026775,0,0.0154332942797184,0,0,0.037100106225137,0,0,0,0,0.0581249288962323,0,0,0,0,0,0,0,0,0.097591201856367,0,0,0,0,0,0,0,0
"Row1827",0.0179605302026775,0,0.016409029622801,0,0,0.0378910215337986,0,0,0,0,0.0580018404087418,0,0,0,0,0,0,0,0,0.083307864600182,0,0,0,0,0,0,0,0
"Row1828",0.0179605302026775,0,0.0157190706585453,0,0,0.0395198138579282,0,0,0,0,0.0586413041457935,0,0,0,0,0,0,0,0,0.110571247677088,0,0,0,0,0,0,0,0
"Row1829",0.0179605302026775,0,0.0188836089666342,0,0,0.0404921872836105,0,0,0,0,0.0626360874693974,0,0,0,0,0,0,0,0,0.108201016533823,0,0,0,0,0,0,0,0
"Row1830",0.0179605302026775,0,0.0157095345608418,0,0,0.038249232547499,0,0,0,0,0.0561561325675912,0,0,0,0,0,0,0,0,0.0956209449253054,0,0,0,0,0,0,0,0
"Row1831",0.0179605302026775,0,0.0156711303536439,0,0,0.037834771085733,0,0,0,0,0.0590665007138215,0,0,0,0,0,0,0,0,0.0978082198125158,0,0,0,0,0,0,0,0
"Row1832",0.0179605302026775,0,0.0172815084264659,0,0,0.0362188375230344,0,0,0,0,0.0573423104858356,0,0,0,0,0,0,0,0,0.10063684000037,0,0,0,0,0,0,0,0
"Row1833",0.0179605302026775,0,0.017109762283503,0,0,0.0359409222616914,0,0,0,0,0.0586687729064621,0,0,0,0,0,0,0,0,0.100890534029457,0,0,0,0,0,0,0,0
"Row1834",0.0179605302026775,0,0.0154329110847987,0,0,0.0369522811521071,0,0,0,0,0.0570266043503504,0,0,0,0,0,0,0,0,0.103472135685899,0,0,0,0,0,0,0,0
"Row1835",0.0179605302026775,0,0.0179289547510341,0,0,0.0388520911119662,0,0,0,0,0.0605628032777642,0,0,0,0,0,0,0,0,0.103435560253545,0,0,0,0,0,0,0,0
"Row1836",0.0179605302026775,0,0.0151940327818079,0,0,0.0382076980672617,0,0,0,0,0.0647160415540247,0,0,0,0,0,0,0,0,0.0945913927938177,0,0,0,0,0,0,0,0
"Row1837",0.0179605302026775,0,0.0161260108494282,0,0,0.0384057590758141,0,0,0,0,0.0578431342794878,0,0,0,0,0,0,0,0,0.101205427658515,0,0,0,0,0,0,0,0
"Row1838",0.0179605302026775,0,0.0174353606118468,0,0,0.0355316975280541,0,0,0,0,0.0582310521655052,0,0,0,0,0,0,0,0,0.0995594162487349,0,0,0,0,0,0,0,0
"Row1839",0.0179605302026775,0,0.0186315860451266,0,0,0.0349910930424595,0,0,0,0,0.0614749509827024,0,0,0,0,0,0,0,0,0.0945768100940128,0,0,0,0,0,0,0,0
"Row1840",0.0179605302026775,0,0.0166245920170849,0,0,0.0361114795416231,0,0,0,0,0.0586761323912128,0,0,0,0,0,0,0,0,0.0985558470414492,0,0,0,0,0,0,0,0
"Row1841",0.0179605302026775,0,0.0171492262166882,0,0,0.0372840013795654,0,0,0,0,0.0634806878315426,0,0,0,0,0,0,0,0,0.101755747295231,0,0,0,0,0,0,0,0
"Row1842",0.0179605302026775,0,0.0178852155620517,0,0,0.0382779679598061,0,0,0,0,0.0639827243643571,0,0,0,0,0,0,0,0,0.0948887004675605,0,0,0,0,0,0,0,0
"Row1843",0.0179605302026775,0,0.0179534312316827,0,0,0.035846148745329,0,0,0,0,0.0613740819598574,0,0,0,0,0,0,0,0,0.0964908718452396,0,0,0,0,0,0,0,0
"Row1844",0.0179605302026775,0,0.0159802898929686,0,0,0.0402971392228848,0,0,0,0,0.0638754364381827,0,0,0,0,0,0,0,0,0.0998814702321223,0,0,0,0,0,0,0,0
"Row1845",0.0179605302026775,0,0.015510179506419,0,0,0.0369335216531503,0,0,0,0,0.0602413044399308,0,0,0,0,0,0,0,0,0.103204283318048,0,0,0,0,0,0,0,0
"Row1846",0.0179605302026775,0,0.0164005660085226,0,0,0.0363654220399536,0,0,0,0,0.0579998308386764,0,0,0,0,0,0,0,0,0.0932777428217321,0,0,0,0,0,0,0,0
"Row1847",0.0179605302026775,0,0.01518910406363,0,0,0.036058387906981,0,0,0,0,0.0634951939331257,0,0,0,0,0,0,0,0,0.0853577391928478,0,0,0,0,0,0,0,0
"Row1848",0.0179605302026775,0,0.0137681660432248,0,0,0.0386152050928878,0,0,0,0,0.0669620342625359,0,0,0,0,0,0,0,0,0.0970279343474478,0,0,0,0,0,0,0,0
"Row1849",0.0179605302026775,0,0.0179274974983275,0,0,0.0387341358220072,0,0,0,0,0.0595389786901803,0,0,0,0,0,0,0,0,0.113307183234353,0,0,0,0,0,0,0,0
"Row1850",0.0179605302026775,0,0.0150307746185001,0,0,0.0381484540033175,0,0,0,0,0.0565496821470552,0,0,0,0,0,0,0,0,0.111266829271334,0,0,0,0,0,0,0,0
"Row1851",0.0179605302026775,0,0.0149503648394097,0,0,0.0371542921658951,0,0,0,0,0.0586196110065627,0,0,0,0,0,0,0,0,0.101441814384803,0,0,0,0,0,0,0,0
"Row1852",0.0179605302026775,0,0.014999792060291,0,0,0.0373174766762483,0,0,0,0,0.0536946850694732,0,0,0,0,0,0,0,0,0.0936065921952087,0,0,0,0,0,0,0,0
"Row1853",0.0179605302026775,0,0.0155803131380813,0,0,0.0377148226699823,0,0,0,0,0.059737128319643,0,0,0,0,0,0,0,0,0.0845563845967074,0,0,0,0,0,0,0,0
"Row1854",0.0179605302026775,0,0.0165444840142259,0,0,0.0383863058293637,0,0,0,0,0.0644821443472049,0,0,0,0,0,0,0,0,0.0989701933334618,0,0,0,0,0,0,0,0
"Row1855",0.0179605302026775,0,0.0153485893381337,0,0,0.0368731204256972,0,0,0,0,0.0592932815728473,0,0,0,0,0,0,0,0,0.107022524782083,0,0,0,0,0,0,0,0
"Row1856",0.0179605302026775,0,0.0182660236050353,0,0,0.0369567590897953,0,0,0,0,0.0556450552123082,0,0,0,0,0,0,0,0,0.0980085016369236,0,0,0,0,0,0,0,0
"Row1857",0.0179605302026775,0,0.0161321923518783,0,0,0.0369048197093707,0,0,0,0,0.0550303465154676,0,0,0,0,0,0,0,0,0.101121402760735,0,0,0,0,0,0,0,0
"Row1858",0.0179605302026775,0,0.0187476981297773,0,0,0.0362251351190941,0,0,0,0,0.0588343158449997,0,0,0,0,0,0,0,0,0.0996887018134387,0,0,0,0,0,0,0,0
"Row1859",0.0179605302026775,0,0.0156194981210508,0,0,0.0387322476703543,0,0,0,0,0.0599097367728301,0,0,0,0,0,0,0,0,0.102707359184424,0,0,0,0,0,0,0,0
"Row1860",0.0179605302026775,0,0.0171359574820097,0,0,0.0375352134868206,0,0,0,0,0.0602571293132905,0,0,0,0,0,0,0,0,0.0907461678898586,0,0,0,0,0,0,0,0
"Row1861",0.0179605302026775,0,0.0179677032675796,0,0,0.0375057637898366,0,0,0,0,0.0535245736228218,0,0,0,0,0,0,0,0,0.105066281528213,0,0,0,0,0,0,0,0
"Row1862",0.0179605302026775,0,0.0163103249689593,0,0,0.0375718747018414,0,0,0,0,0.0633198063862217,0,0,0,0,0,0,0,0,0.0959286891207987,0,0,0,0,0,0,0,0
"Row1863",0.0179605302026775,0,0.0181092261291645,0,0,0.0385777306903988,0,0,0,0,0.0574615670523356,0,0,0,0,0,0,0,0,0.0948316569420452,0,0,0,0,0,0,0,0
"Row1864",0.0179605302026775,0,0.0184087943974476,0,0,0.0355907672871303,0,0,0,0,0.0613096806397042,0,0,0,0,0,0,0,0,0.112166125511499,0,0,0,0,0,0,0,0
"Row1865",0.0179605302026775,0,0.015881703737902,0,0,0.0367059503507058,0,0,0,0,0.0594870957974211,0,0,0,0,0,0,0,0,0.0897221188047807,0,0,0,0,0,0,0,0
"Row1866",0.0179605302026775,0,0.018708569325625,0,0,0.0377124821094408,0,0,0,0,0.0594649480343459,0,0,0,0,0,0,0,0,0.0974435659270806,0,0,0,0,0,0,0,0
"Row1867",0.0179605302026775,0,0.017458202098028,0,0,0.0363053634462318,0,0,0,0,0.0622196928717465,0,0,0,0,0,0,0,0,0.102242270039729,0,0,0,0,0,0,0,0
"Row1868",0.0179605302026775,0,0.0186482450805932,0,0,0.0364150587055665,0,0,0,0,0.0630753947825551,0,0,0,0,0,0,0,0,0.114279534308737,0,0,0,0,0,0,0,0
"Row1869",0.0179605302026775,0,0.0147192105491312,0,0,0.0379974894691063,0,0,0,0,0.0606941287809274,0,0,0,0,0,0,0,0,0.102995133017805,0,0,0,0,0,0,0,0
"Row1870",0.0179605302026775,0,0.0162873146518682,0,0,0.0395667970887346,0,0,0,0,0.0604427024683406,0,0,0,0,0,0,0,0,0.107155402261415,0,0,0,0,0,0,0,0
"Row1871",0.0179605302026775,0,0.0145520007758518,0,0,0.0385565917839121,0,0,0,0,0.0613339146745831,0,0,0,0,0,0,0,0,0.10038996570479,0,0,0,0,0,0,0,0
"Row1872",0.0179605302026775,0,0.0154558704539047,0,0,0.034481788775809,0,0,0,0,0.0647247862246498,0,0,0,0,0,0,0,0,0.0948337411889153,0,0,0,0,0,0,0,0
"Row1873",0.0179605302026775,0,0.0147758188505202,0,0,0.0359000172915486,0,0,0,0,0.0574056392901721,0,0,0,0,0,0,0,0,0.0944682747790388,0,0,0,0,0,0,0,0
"Row1874",0.0179605302026775,0,0.0177931683423158,0,0,0.0360327954518997,0,0,0,0,0.0664765640165218,0,0,0,0,0,0,0,0,0.100570150005038,0,0,0,0,0,0,0,0
"Row1875",0.0179605302026775,0,0.0165294452804637,0,0,0.0373179499995733,0,0,0,0,0.0583620648580338,0,0,0,0,0,0,0,0,0.0878066634838269,0,0,0,0,0,0,0,0
"Row1876",0.0179605302026775,0,0.0170553669189981,0,0,0.0349248798101029,0,0,0,0,0.0598912540222687,0,0,0,0,0,0,0,0,0.107215190250722,0,0,0,0,0,0,0,0
"Row1877",0.0179605302026775,0,0.0188771164439103,0,0,0.0362488016225324,0,0,0,0,0.0571984707696281,0,0,0,0,0,0,0,0,0.0873906042604351,0,0,0,0,0,0,0,0
"Row1878",0.0179605302026775,0,0.0178639884924499,0,0,0.0379845107630305,0,0,0,0,0.057569631646535,0,0,0,0,0,0,0,0,0.0959390396278674,0,0,0,0,0,0,0,0
"Row1879",0.0179605302026775,0,0.0163657453322345,0,0,0.0350454733130494,0,0,0,0,0.0538185440252492,0,0,0,0,0,0,0,0,0.100004367456319,0,0,0,0,0,0,0,0
"Row1880",0.0179605302026775,0,0.0152276710847143,0,0,0.0363954956647594,0,0,0,0,0.0599039022127504,0,0,0,0,0,0,0,0,0.101647380235771,0,0,0,0,0,0,0,0
"Row1881",0.0179605302026775,0,0.0146944321747141,0,0,0.0365495789399943,0,0,0,0,0.0594221826361749,0,0,0,0,0,0,0,0,0.107453700586494,0,0,0,0,0,0,0,0
"Row1882",0.0179605302026775,0,0.0156721220063345,0,0,0.0369592257490051,0,0,0,0,0.0596834634148351,0,0,0,0,0,0,0,0,0.096841298125433,0,0,0,0,0,0,0,0
"Row1883",0.0179605302026775,0,0.0186781750192535,0,0,0.0384147069387396,0,0,0,0,0.0590279122371088,0,0,0,0,0,0,0,0,0.101763752256403,0,0,0,0,0,0,0,0
"Row1884",0.0179605302026775,0,0.0157513752758284,0,0,0.037525706969207,0,0,0,0,0.0605933358003341,0,0,0,0,0,0,0,0,0.0958233220695821,0,0,0,0,0,0,0,0
"Row1885",0.0179605302026775,0,0.0153469389635964,0,0,0.0337860213146213,0,0,0,0,0.0565365661853931,0,0,0,0,0,0,0,0,0.101477781018984,0,0,0,0,0,0,0,0
"Row1886",0.0179605302026775,0,0.0164927217352003,0,0,0.0371733625686352,0,0,0,0,0.0584830314555191,0,0,0,0,0,0,0,0,0.102789858470782,0,0,0,0,0,0,0,0
"Row1887",0.0179605302026775,0,0.0174220422239343,0,0,0.0390426004538776,0,0,0,0,0.0604340318680857,0,0,0,0,0,0,0,0,0.101581439709182,0,0,0,0,0,0,0,0
"Row1888",0.0179605302026775,0,0.0158237596782378,0,0,0.0412635802377321,0,0,0,0,0.0554199948404334,0,0,0,0,0,0,0,0,0.094808092683426,0,0,0,0,0,0,0,0
"Row1889",0.0179605302026775,0,0.0148275970879935,0,0,0.0389015681519143,0,0,0,0,0.0564127681481533,0,0,0,0,0,0,0,0,0.105263663365426,0,0,0,0,0,0,0,0
"Row1890",0.0179605302026775,0,0.0188204872009343,0,0,0.0370360716112011,0,0,0,0,0.0569673147350736,0,0,0,0,0,0,0,0,0.101870576278941,0,0,0,0,0,0,0,0
"Row1891",0.0179605302026775,0,0.0166169325013722,0,0,0.0355459673090666,0,0,0,0,0.064329951275468,0,0,0,0,0,0,0,0,0.0918844926001142,0,0,0,0,0,0,0,0
"Row1892",0.0179605302026775,0,0.0165303755729531,0,0,0.0379703266278709,0,0,0,0,0.0565271486252133,0,0,0,0,0,0,0,0,0.103472529921844,0,0,0,0,0,0,0,0
"Row1893",0.0179605302026775,0,0.0157907108877166,0,0,0.0359141603985274,0,0,0,0,0.0615474325699653,0,0,0,0,0,0,0,0,0.100366825294205,0,0,0,0,0,0,0,0
"Row1894",0.0179605302026775,0,0.0149448387415969,0,0,0.0360086014768234,0,0,0,0,0.0610535328357039,0,0,0,0,0,0,0,0,0.106388649713621,0,0,0,0,0,0,0,0
"Row1895",0.0179605302026775,0,0.0159023127155688,0,0,0.0381481972672978,0,0,0,0,0.0587029472643563,0,0,0,0,0,0,0,0,0.119458986835663,0,0,0,0,0,0,0,0
"Row1896",0.0179605302026775,0,0.0168058654053284,0,0,0.0385025069849122,0,0,0,0,0.0575696312822651,0,0,0,0,0,0,0,0,0.089596480252519,0,0,0,0,0,0,0,0
"Row1897",0.0179605302026775,0,0.0165141915238117,0,0,0.0384981625581883,0,0,0,0,0.0563308574470193,0,0,0,0,0,0,0,0,0.102168638819815,0,0,0,0,0,0,0,0
"Row1898",0.0179605302026775,0,0.0148981082878869,0,0,0.0361757835949441,0,0,0,0,0.0651984802193224,0,0,0,0,0,0,0,0,0.101782902790528,0,0,0,0,0,0,0,0
"Row1899",0.0179605302026775,0,0.0183748017239971,0,0,0.0377122460779473,0,0,0,0,0.0575374475031235,0,0,0,0,0,0,0,0,0.106171528541274,0,0,0,0,0,0,0,0
"Row1900",0.0179605302026775,0,0.0367852777609229,0,0,0,0.000579141961587695,0,0,0,0,0,0.0648212997036546,0,0,0,0,0,0,0,0,0,0,0.114081908598318,0,0,0,0
"Row1901",0.0179605302026775,0,0.0387830038990982,0,0,0,0.000654784967946877,0,0,0,0,0,0.0689075699559963,0,0,0,0,0,0,0,0,0,0,0.101540827292383,0,0,0,0
"Row1902",0.0179605302026775,0,0.0396406639054574,0,0,0,0.000580162961039392,0,0,0,0,0,0.0608726326347399,0,0,0,0,0,0,0,0,0,0,0.0959520670220156,0,0,0,0
"Row1903",0.0179605302026775,0,0.036410744730485,0,0,0,0.00056748178961461,0,0,0,0,0,0.0674711916262789,0,0,0,0,0,0,0,0,0,0,0.0956866907447376,0,0,0,0
"Row1904",0.0179605302026775,0,0.0374274685769849,0,0,0,0.000622311336436118,0,0,0,0,0,0.0637501542443349,0,0,0,0,0,0,0,0,0,0,0.10118038820944,0,0,0,0
"Row1905",0.0179605302026775,0,0.0335242395904103,0,0,0,0.000629372705733686,0,0,0,0,0,0.0698554023389277,0,0,0,0,0,0,0,0,0,0,0.0879055645234504,0,0,0,0
"Row1906",0.0179605302026775,0,0.0403533560196034,0,0,0,0.000611477755260895,0,0,0,0,0,0.0604939156435053,0,0,0,0,0,0,0,0,0,0,0.0988910583655228,0,0,0,0
"Row1907",0.0179605302026775,0,0.0345067757215604,0,0,0,0.00059223909612957,0,0,0,0,0,0.0666754823967474,0,0,0,0,0,0,0,0,0,0,0.0956486800298758,0,0,0,0
"Row1908",0.0179605302026775,0,0.0373508352410755,0,0,0,0.000557164079231296,0,0,0,0,0,0.0643981973015621,0,0,0,0,0,0,0,0,0,0,0.0912930641075847,0,0,0,0
"Row1909",0.0179605302026775,0,0.0374187350062973,0,0,0,0.000558526002443908,0,0,0,0,0,0.0635827516785589,0,0,0,0,0,0,0,0,0,0,0.105057972229711,0,0,0,0
"Row1910",0.0179605302026775,0,0.0390850049564327,0,0,0,0.00083933555661934,0,0,0,0,0,0.0609891120305603,0,0,0,0,0,0,0,0,0,0,0.0856803072764137,0,0,0,0
"Row1911",0.0179605302026775,0,0.039786679295771,0,0,0,0.00053223203228244,0,0,0,0,0,0.061626497130913,0,0,0,0,0,0,0,0,0,0,0.110331029317493,0,0,0,0
"Row1912",0.0179605302026775,0,0.0366047845429916,0,0,0,0.000538719084012271,0,0,0,0,0,0.0630580940341385,0,0,0,0,0,0,0,0,0,0,0.113729590395649,0,0,0,0
"Row1913",0.0179605302026775,0,0.0387398731413197,0,0,0,0.000798718310622985,0,0,0,0,0,0.0606867193970094,0,0,0,0,0,0,0,0,0,0,0.102180096245265,0,0,0,0
"Row1914",0.0179605302026775,0,0.0389344503726565,0,0,0,0.000647199441727868,0,0,0,0,0,0.0655161363094104,0,0,0,0,0,0,0,0,0,0,0.0960668793186911,0,0,0,0
"Row1915",0.0179605302026775,0,0.0371344087101978,0,0,0,0.000633116123537936,0,0,0,0,0,0.0631263958067865,0,0,0,0,0,0,0,0,0,0,0.101599575929812,0,0,0,0
"Row1916",0.0179605302026775,0,0.0407276645293954,0,0,0,0.000591237941344376,0,0,0,0,0,0.0652123103932082,0,0,0,0,0,0,0,0,0,0,0.107860354554525,0,0,0,0
"Row1917",0.0179605302026775,0,0.0385215247526424,0,0,0,0.000560047035554675,0,0,0,0,0,0.0662199434633581,0,0,0,0,0,0,0,0,0,0,0.101882901219763,0,0,0,0
"Row1918",0.0179605302026775,0,0.0389106793876465,0,0,0,0.000570444242764435,0,0,0,0,0,0.06365246220236,0,0,0,0,0,0,0,0,0,0,0.0951077938840296,0,0,0,0
"Row1919",0.0179605302026775,0,0.0388152334954089,0,0,0,0.000615057400544587,0,0,0,0,0,0.0638311334541135,0,0,0,0,0,0,0,0,0,0,0.0984503280271525,0,0,0,0
"Row1920",0.0179605302026775,0,0.0387001209157106,0,0,0,0.000544811514285887,0,0,0,0,0,0.0608940403542921,0,0,0,0,0,0,0,0,0,0,0.0993504533987163,0,0,0,0
"Row1921",0.0179605302026775,0,0.037999277127536,0,0,0,0.000469883346200124,0,0,0,0,0,0.0639221277370936,0,0,0,0,0,0,0,0,0,0,0.100810994348893,0,0,0,0
"Row1922",0.0179605302026775,0,0.0365822329241078,0,0,0,0.000703561012729491,0,0,0,0,0,0.0612003626910203,0,0,0,0,0,0,0,0,0,0,0.0946198227808421,0,0,0,0
"Row1923",0.0179605302026775,0,0.0390433715109454,0,0,0,0.000533238749641491,0,0,0,0,0,0.0642921043314363,0,0,0,0,0,0,0,0,0,0,0.098995603183396,0,0,0,0
"Row1924",0.0179605302026775,0,0.0374026230058077,0,0,0,0.000671354631180814,0,0,0,0,0,0.0617839804662629,0,0,0,0,0,0,0,0,0,0,0.0978834007374828,0,0,0,0
"Row1925",0.0179605302026775,0,0.0394580501856818,0,0,0,0.000574286675213401,0,0,0,0,0,0.0625205984744891,0,0,0,0,0,0,0,0,0,0,0.0956661561002725,0,0,0,0
"Row1926",0.0179605302026775,0,0.0386940125261352,0,0,0,0.000562356764440235,0,0,0,0,0,0.0705956978997518,0,0,0,0,0,0,0,0,0,0,0.096172973900498,0,0,0,0
"Row1927",0.0179605302026775,0,0.0395979041761109,0,0,0,0.000534083108033729,0,0,0,0,0,0.0642027798521794,0,0,0,0,0,0,0,0,0,0,0.0946119780724249,0,0,0,0
"Row1928",0.0179605302026775,0,0.0397745403270098,0,0,0,0.000700126617934164,0,0,0,0,0,0.0558662662243005,0,0,0,0,0,0,0,0,0,0,0.108661180452067,0,0,0,0
"Row1929",0.0179605302026775,0,0.037545676714906,0,0,0,0.000594725307440776,0,0,0,0,0,0.0641341455643958,0,0,0,0,0,0,0,0,0,0,0.0974546884339567,0,0,0,0
"Row1930",0.0179605302026775,0,0.0392079662752261,0,0,0,0.000533369174883881,0,0,0,0,0,0.0652836498411191,0,0,0,0,0,0,0,0,0,0,0.0969960186693294,0,0,0,0
"Row1931",0.0179605302026775,0,0.0381344145718338,0,0,0,0.000684885187864793,0,0,0,0,0,0.0616341468654413,0,0,0,0,0,0,0,0,0,0,0.104396475524057,0,0,0,0
"Row1932",0.0179605302026775,0,0.0389506575740571,0,0,0,0.000593561526792213,0,0,0,0,0,0.0662642319907133,0,0,0,0,0,0,0,0,0,0,0.0908444467041387,0,0,0,0
"Row1933",0.0179605302026775,0,0.0381669445456504,0,0,0,0.000570844094529747,0,0,0,0,0,0.0604794798425793,0,0,0,0,0,0,0,0,0,0,0.105963959078353,0,0,0,0
"Row1934",0.0179605302026775,0,0.0387310606974969,0,0,0,0.000611898417054894,0,0,0,0,0,0.05822313103853,0,0,0,0,0,0,0,0,0,0,0.103221941908696,0,0,0,0
"Row1935",0.0179605302026775,0,0.0375805953610609,0,0,0,0.000658688889523212,0,0,0,0,0,0.066323918334058,0,0,0,0,0,0,0,0,0,0,0.0987760168708135,0,0,0,0
"Row1936",0.0179605302026775,0,0.0388796356641491,0,0,0,0.000541004011469647,0,0,0,0,0,0.0651758221121015,0,0,0,0,0,0,0,0,0,0,0.0908024991621005,0,0,0,0
"Row1937",0.0179605302026775,0,0.0417098923385482,0,0,0,0.000586763778677462,0,0,0,0,0,0.0652469305632716,0,0,0,0,0,0,0,0,0,0,0.093323253066538,0,0,0,0
"Row1938",0.0179605302026775,0,0.0403027695405146,0,0,0,0.000640619873844218,0,0,0,0,0,0.0647932622981629,0,0,0,0,0,0,0,0,0,0,0.0936881059377741,0,0,0,0
"Row1939",0.0179605302026775,0,0.0378212986632738,0,0,0,0.000629171438591538,0,0,0,0,0,0.0679223024722458,0,0,0,0,0,0,0,0,0,0,0.0975081782984907,0,0,0,0
"Row1940",0.0179605302026775,0,0.0388912224197951,0,0,0,0.000699502609387029,0,0,0,0,0,0.0639676200195005,0,0,0,0,0,0,0,0,0,0,0.0985242134923659,0,0,0,0
"Row1941",0.0179605302026775,0,0.0391478045072505,0,0,0,0.000566531815776833,0,0,0,0,0,0.0613350835811527,0,0,0,0,0,0,0,0,0,0,0.101875299612306,0,0,0,0
"Row1942",0.0179605302026775,0,0.0382305767673785,0,0,0,0.000545682931582782,0,0,0,0,0,0.0694889824888135,0,0,0,0,0,0,0,0,0,0,0.102229851267664,0,0,0,0
"Row1943",0.0179605302026775,0,0.0383630786050558,0,0,0,0.00057158707147085,0,0,0,0,0,0.0619504295595617,0,0,0,0,0,0,0,0,0,0,0.100803969713491,0,0,0,0
"Row1944",0.0179605302026775,0,0.0385262656796075,0,0,0,0.00069681246018668,0,0,0,0,0,0.0637033093297395,0,0,0,0,0,0,0,0,0,0,0.111587677311865,0,0,0,0
"Row1945",0.0179605302026775,0,0.0368107901868331,0,0,0,0.000648092685672086,0,0,0,0,0,0.0633234927287074,0,0,0,0,0,0,0,0,0,0,0.104561584816222,0,0,0,0
"Row1946",0.0179605302026775,0,0.0365496289975431,0,0,0,0.000579852917139468,0,0,0,0,0,0.0673022158967968,0,0,0,0,0,0,0,0,0,0,0.108141507216869,0,0,0,0
"Row1947",0.0179605302026775,0,0.0380807884954728,0,0,0,0.000546733724950091,0,0,0,0,0,0.0605796080522336,0,0,0,0,0,0,0,0,0,0,0.0935149083957488,0,0,0,0
"Row1948",0.0179605302026775,0,0.038152927387488,0,0,0,0.000601731665170875,0,0,0,0,0,0.0651722848928393,0,0,0,0,0,0,0,0,0,0,0.102965787692383,0,0,0,0
"Row1949",0.0179605302026775,0,0.0399254029614105,0,0,0,0.000586257728100677,0,0,0,0,0,0.0636558506975039,0,0,0,0,0,0,0,0,0,0,0.0969966035886992,0,0,0,0
"Row1950",0.0179605302026775,0,0.0381762462843115,0,0,0,0.000603707821609754,0,0,0,0,0,0.0584835050659725,0,0,0,0,0,0,0,0,0,0,0.102870603066681,0,0,0,0
"Row1951",0.0179605302026775,0,0.0381366970683031,0,0,0,0.000654324025171175,0,0,0,0,0,0.0600525551704773,0,0,0,0,0,0,0,0,0,0,0.100186440677045,0,0,0,0
"Row1952",0.0179605302026775,0,0.0377050105784419,0,0,0,0.000592010745536707,0,0,0,0,0,0.0694328855012321,0,0,0,0,0,0,0,0,0,0,0.101509157433592,0,0,0,0
