"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"Row349",0.038069349381344,-0.0471189658634911,0,-0.069522678452018,0,0,0,4.44699957867804e-06,0,0.157158518840677,0,0,0,0,0,0,0,0,0,0.041839875609707
"Row350",0.038069349381344,-0.0467731098025107,0,-0.0681272007252828,0,0,0,3.790882348333e-06,0,0.165403051520483,0,0,0,0,0,0,0,0,0,0.0407983304942843
"Row351",0.038069349381344,-0.0468948681776106,0,-0.0683230879986933,0,0,0,3.85944446733971e-06,0,0.166349118437433,0,0,0,0,0,0,0,0,0,0.0402819459966848
"Row352",0.038069349381344,-0.0469031029625192,0,-0.0682868410865764,0,0,0,3.67195705824322e-06,0,0.166034861557691,0,0,0,0,0,0,0,0,0,0.0438091180056843
"Row353",0.038069349381344,-0.0470926995433483,0,-0.0686439418638758,0,0,0,3.1703149024878e-06,0,0.173362939599773,0,0,0,0,0,0,0,0,0,0.0517096640149227
"Row354",0.038069349381344,-0.0472082054842371,0,-0.0691485854930819,0,0,0,3.00906654806599e-06,0,0.174505840922702,0,0,0,0,0,0,0,0,0,0.0547569682239537
"Row355",0.038069349381344,-0.0471697966867791,0,-0.069262470040743,0,0,0,3.02735796417905e-06,0,0.174907189168671,0,0,0,0,0,0,0,0,0,0.0519581963313779
"Row356",0.038069349381344,-0.0474932433267913,0,-0.068970846373308,0,0,0,3.08532806769809e-06,0,0.177503894843025,0,0,0,0,0,0,0,0,0,0.0513046334213804
"Row357",0.038069349381344,-0.0467089371810839,0,-0.0691217241665175,0,0,0,3.23773587572997e-06,0,0.179940948092331,0,0,0,0,0,0,0,0,0,0.0478657696046566
"Row358",0.038069349381344,-0.0463683953909169,0,-0.0685805216467516,0,0,0,3.25943944468269e-06,0,0.181761390771738,0,0,0,0,0,0,0,0,0,0.0416475127758214
"Row359",0.038069349381344,-0.0463156363981442,0,-0.0698438972944734,0,0,0,3.3188918434862e-06,0,0.183718105048315,0,0,0,0,0,0,0,0,0,0.0392915265096113
"Row360",0.038069349381344,-0.0464953806564521,0,-0.069634464708985,0,0,0,3.16505853357791e-06,0,0.183823141081701,0,0,0,0,0,0,0,0,0,0.039531245641045
"Row361",0.038069349381344,-0.0462893012570288,0,-0.0687022662523384,0,0,0,3.53652504793138e-06,0,0.185323638033174,0,0,0,0,0,0,0,0,0,0.0350522424459255
"Row362",0.038069349381344,-0.0460595576108734,0,-0.0683892861092048,0,0,0,3.52451624083347e-06,0,0.186689860895913,0,0,0,0,0,0,0,0,0,0.035953421488001
"Row363",0.038069349381344,-0.046006410236264,0,-0.0683281045424678,0,0,0,3.52890069719291e-06,0,0.186545343506878,0,0,0,0,0,0,0,0,0,0.0358041095832292
"Row364",0.038069349381344,-0.0457875746377187,0,-0.0682833492631454,0,0,0,3.71653289397751e-06,0,0.186098135034279,0,0,0,0,0,0,0,0,0,0.0341471833624686
"Row365",0.038069349381344,-0.0456118738335359,0,-0.068718409942031,0,0,0,3.36472629700404e-06,0,0.190606587359195,0,0,0,0,0,0,0,0,0,0.0311710222478802
"Row366",0.038069349381344,-0.0454837413987372,0,-0.0685084142791679,0,0,0,3.54377149935274e-06,0,0.191320253484852,0,0,0,0,0,0,0,0,0,0.0284538170055133
"Row367",0.038069349381344,-0.0451922151462863,0,-0.0687638385144503,0,0,0,3.64939325742096e-06,0,0.191492943843493,0,0,0,0,0,0,0,0,0,0.0276231866868769
"Row368",0.038069349381344,-0.0462522459780274,0,-0.0598291030838111,0,0,0,0.000209218543548042,0,-0.00607792633289628,0,0,0,0,0,0,0,0,0,0
"Row369",0.038069349381344,-0.0466507289415713,0,-0.0629894360989054,0,0,0,0.0120040337976722,0,-0.0086554407866941,0,0,0,0,0,0,0,0,0,0
"Row370",0.038069349381344,-0.0466874236660895,0,-0.0628189429932436,0,0,0,0.016726852380407,0,-0.00792005747762016,0,0,0,0,0,0,0,0,0,0
"Row371",0.038069349381344,-0.0465443968844949,0,-0.063551057985274,0,0,0,0.0241104478717595,0,-0.0100321421106226,0,0,0,0,0,0,0,0,0,0.0118888175695208
"Row372",0.038069349381344,-0.0480274686446751,0,-0.063924584464652,0,0,0,0.0395881246154545,0,-0.0158902971071183,0,0,0,0,0,0,0,0,0,0.000904112045351604
"Row373",0.038069349381344,-0.0482691913986891,0,-0.0659252855126951,0,0,0,0.0488118469610472,0,-0.02514126515156,0,0,0,0,0,0,0,0,0,0.000319472413767148
"Row374",0.038069349381344,-0.0494194754550925,0,-0.0657126179608257,0,0,0,0.0620811294881419,0,-0.0285227745239735,0,0,0,0,0,0,0,0,0,0.000177860548528189
"Row375",0.038069349381344,-0.0493336447388251,0,-0.0658210174573804,0,0,0,0.0704619613049381,0,-0.0304245242324387,0,0,0,0,0,0,0,0,0,0.000131728877048591
"Row376",0.038069349381344,-0.0493635942954889,0,-0.0658676370183698,0,0,0,0.0710737705290225,0,-0.0293285950295165,0,0,0,0,0,0,0,0,0,0.000126915839496305
"Row377",0.038069349381344,-0.0496764332485695,0,-0.0669362507240697,0,0,0,0.0786331939012122,0,-0.035197767195868,0,0,0,0,0,0,0,0,0,0.000121150702782456
"Row378",0.038069349381344,-0.049656742124887,0,-0.0662620955976527,0,0,0,0.079706344704192,0,-0.0347866050577362,0,0,0,0,0,0,0,0,0,0.000118465607415032
"Row379",0.038069349381344,-0.0501841957317161,0,-0.0683030624788608,0,0,0,0.0929095174584169,0,-0.0363950704704614,0,0,0,0,0,0,0,0,0,7.85333842702579e-05
"Row380",0.038069349381344,-0.0502272715683415,0,-0.0679404070722744,0,0,0,0.0994122803013877,0,-0.0351885207964046,0,0,0,0,0,0,0,0,0,7.28410174746664e-05
"Row381",0.038069349381344,-0.0500785732205828,0,-0.0692817334914221,0,0,0,0.101981714760831,0,-0.0331471841317917,0,0,0,0,0,0,0,0,0,6.82509248754013e-05
"Row382",0.038069349381344,-0.0499085296607857,0,-0.0689298637156101,0,0,0,0.104626784226012,0,-0.0345296868937358,0,0,0,0,0,0,0,0,0,6.40156075984909e-05
"Row383",0.038069349381344,-0.0501102555803558,0,-0.0685927146128853,0,0,0,0.104446498476303,0,-0.0340353437691319,0,0,0,0,0,0,0,0,0,6.07989863268344e-05
"Row384",0.038069349381344,-0.0504554888341376,0,-0.068832484322595,0,0,0,0.108660076962922,0,-0.0355495294506332,0,0,0,0,0,0,0,0,0,5.77905619780435e-05
"Row385",0.038069349381344,-0.0506578761036878,0,-0.069928089932818,0,0,0,0.113725732472755,0,-0.0349294468587013,0,0,0,0,0,0,0,0,0,5.46243817480776e-05
"Row386",0.038069349381344,-0.0511694468791907,0,-0.0701164066367046,0,0,0,0.118393063058431,0,-0.035498036494953,0,0,0,0,0,0,0,0,0,5.54780926720991e-05
"Row387",0.038069349381344,-0.0514137974052913,0,-0.0710879390790883,0,0,0,0.120614182076249,0,-0.0352323658239074,0,0,0,0,0,0,0,0,0,5.24070590335906e-05
"Row388",0.038069349381344,-0.0514381850073104,0,-0.0711903526343525,0,0,0,0.121934371141124,0,-0.0356522377240453,0,0,0,0,0,0,0,0,0,5.16560313433819e-05
"Row389",0.038069349381344,-0.0515438834088723,0,-0.0711486245984542,0,0,0,0.124296560175483,0,-0.0360417029462201,0,0,0,0,0,0,0,0,0,5.46358132838225e-05
"Row390",0.038069349381344,-0.0516256604078032,0,-0.0709614860952211,0,0,0,0.124228611915184,0,-0.0360324778862589,0,0,0,0,0,0,0,0,0,5.08554202656671e-05
"Row391",0.038069349381344,-0.0518419931235662,0,-0.071450475490174,0,0,0,0.129612280943667,0,-0.0374150236548363,0,0,0,0,0,0,0,0,0,5.24220727943931e-05
"Row392",0.038069349381344,-0.0517456007270719,0,-0.0712978921372392,0,0,0,0.12927554955085,0,-0.0372322957171294,0,0,0,0,0,0,0,0,0,5.31480161927638e-05
"Row393",0.038069349381344,-0.0519237509383939,0,-0.070747697233542,0,0,0,0.130658588943781,0,-0.0378760121806051,0,0,0,0,0,0,0,0,0,4.99232241418416e-05
"Row394",0.038069349381344,-0.0521937806731939,0,-0.0699847726788735,0,0,0,0.130646696651984,0,-0.0382769666604633,0,0,0,0,0,0,0,0,0,4.97614863794702e-05
"Row395",0.038069349381344,-0.0526416817553482,0,-0.0702699429904919,0,0,0,0.132776431257978,0,-0.0393012382889712,0,0,0,0,0,0,0,0,0,5.52427858167255e-05
"Row396",0.038069349381344,-0.0531909374048322,0,-0.072044237762541,0,0,0,0.137738843729286,0,-0.039766049457268,0,0,0,0,0,0,0,0,0,4.66869477323892e-05
"Row397",0.038069349381344,-0.0531730639318866,0,-0.0711412982401748,0,0,0,0.140621813429364,0,-0.0396268243733766,0,0,0,0,0,0,0,0,0,4.75719368608361e-05
"Row398",0.038069349381344,-0.0529426857550896,0,-0.0714263812614803,0,0,0,0.142061340133966,0,-0.0384244794227293,0,0,0,0,0,0,0,0,0,5.33980632666893e-05
"Row399",0.038069349381344,-0.0532044511401302,0,-0.0711549015560742,0,0,0,0.143403332462409,0,-0.0387548759412086,0,0,0,0,0,0,0,0,0,5.15642128321174e-05
"Row400",0.038069349381344,-0.0532265239361153,0,-0.0714121868744329,0,0,0,0.14307077234127,0,-0.0389112650740685,0,0,0,0,0,0,0,0,0,5.53122768009962e-05
"Row401",0.038069349381344,-0.0529667046006693,0,-0.071401625954741,0,0,0,0.145550376161857,0,-0.039944961710416,0,0,0,0,0,0,0,0,0,5.0222852717661e-05
"Row402",0.038069349381344,-0.0529166499829646,0,-0.0708132283570479,0,0,0,0.146378258149477,0,-0.0391101108578195,0,0,0,0,0,0,0,0,0,5.09619884654336e-05
"Row403",0.038069349381344,-0.0531981916505046,0,-0.0706205486233819,0,0,0,0.14687474259346,0,-0.0380562668922868,0,0,0,0,0,0,0,0,0,5.20348200691944e-05
"Row404",0.038069349381344,-0.0531662891544218,0,-0.0706906069556275,0,0,0,0.147283496116659,0,-0.0393909684933657,0,0,0,0,0,0,0,0,0,4.89821292799617e-05
"Row405",0.038069349381344,-0.0529688619256524,0,-0.0711003320654651,0,0,0,0.14836760460054,0,-0.0388159550378839,0,0,0,0,0,0,0,0,0,4.43779866549249e-05
"Row406",0.038069349381344,-0.0532107638675787,0,-0.0704138650004573,0,0,0,0.152671333100101,0,-0.0387342237003405,0,0,0,0,0,0,0,0,0,3.98367345543373e-05
"Row407",0.038069349381344,-0.0530861494806871,0,-0.069943134314992,0,0,0,0.152690465308693,0,-0.0353033734049917,0,0,0,0,0,0,0,0,0,3.53829683904667e-05
"Row408",0.038069349381344,-0.0530998251975666,0,-0.0699779971754281,0,0,0,0.152694187233965,0,-0.0352442453330638,0,0,0,0,0,0,0,0,0,3.53678168382433e-05
"Row409",0.038069349381344,-0.0529626569799194,0,-0.0700155148904346,0,0,0,0.153078114446493,0,-0.0362498859655348,0,0,0,0,0,0,0,0,0,3.64310176717624e-05
"Row410",0.038069349381344,-0.0530227620088483,0,-0.0701593813531916,0,0,0,0.153895370715933,0,-0.0355129039581663,0,0,0,0,0,0,0,0,0,3.49295185451631e-05
"Row411",0.038069349381344,-0.0531849640013077,0,-0.0707367006398681,0,0,0,0.154736103639816,0,-0.0350382440973662,0,0,0,0,0,0,0,0,0,3.2750933181446e-05
"Row412",0.038069349381344,-0.053172016287295,0,-0.0706401164324649,0,0,0,0.155395588394854,0,-0.0351268172654984,0,0,0,0,0,0,0,0,0,3.21384044532006e-05
"Row413",0.038069349381344,-0.0531804277062429,0,-0.0707003647540193,0,0,0,0.155596074036104,0,-0.035299565674017,0,0,0,0,0,0,0,0,0,3.27983079702437e-05
"Row414",0.038069349381344,0.033027095232234,-0.000335039068721727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row415",0.038069349381344,0.0333329549831317,0.000814079634935984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row416",0.038069349381344,0.0334114658374488,0.00166054930490981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row417",0.038069349381344,0.0338315161448195,0.0034747974751993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row418",0.038069349381344,0.0345469497798672,0.00841389429846988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row419",0.038069349381344,0.0353032942871307,0.0142690105455524,0,8.58046355166296e-06,-0.051972756221723,0,0,0,0,0.101737113262152,0,0.00830387085629016,0,0,0,0,0,0,0
"Row420",0.038069349381344,0.03456813060299,0.0163339901413837,0,8.99987160126019e-06,-0.0526474789776381,0,0,0,0,0.122817637859996,0,0.00776374861921219,0,0,0,0,0,0,0
"Row421",0.038069349381344,0.0346257108868437,0.0164692991130577,0,9.36517942826075e-06,-0.0520757718010251,0,0,0,0,0.123060407142762,0,0.00782424841783005,0,0,0,0,0,0,0
"Row422",0.038069349381344,0.0339370623260256,0.0222916003279273,0,1.07823430113728e-05,-0.0540854946115507,0,0,0,0,0.149584384849607,0,0.0180368091180498,0,0,0,0,0,0,0
"Row423",0.038069349381344,0.0340599314828852,0.0224037106029398,0,1.14281713929956e-05,-0.0540815186049552,0,0,0,0,0.151931601684771,0,0.019675191620368,0,0,0,0,0,0,0
"Row424",0.038069349381344,0.0334648355753691,0.0240362933836603,0,1.39303800830833e-05,-0.0554558300120402,0,0,0,0,0.156985457610305,0,0.0152213455820399,0,0,0,0,0,0,0
"Row425",0.038069349381344,0.0335383327980918,0.0246342631942196,0,1.3791979409429e-05,-0.0589191697508012,0,0,0,0,0.158278912111677,0,0.0151304044064224,0,0,0,0,0,0,0
"Row426",0.038069349381344,0.0338839642917566,0.027558251907565,0,1.30092288024755e-05,-0.0614804116657897,0,0,0,0,0.161405241439009,0,0.0155264992285901,0,0,0,0,0,0,0
"Row427",0.038069349381344,0.0337789679809685,0.0281155212586582,0,1.30469178968246e-05,-0.0615456081390277,0,0,0,0,0.163574313199625,0,0.0147515900035895,0,0,0,0,0,0,0
"Row428",0.038069349381344,0.0341355110493852,0.0312075650305692,0,1.84803739699776e-05,-0.0596227838151661,0,0,0,0,0.165088534077706,0,0.0115407440187506,0,0,0,0,0,0,0
"Row429",0.038069349381344,0.0348389100633372,0.0361551340222716,0,2.08298433493661e-05,-0.059613699869807,0,0,0,0,0.175814169855511,0,0.00480705787873452,0,0,0,0,0,0,0
"Row430",0.038069349381344,0.035653230973197,0.0381394285417309,0,2.1877452705426e-05,-0.0594850076952829,0,0,0,0,0.182455012006382,0,0.00428391484620357,0,0,0,0,0,0,0
"Row431",0.038069349381344,0.0353295163124102,0.0382190553110795,0,2.36681717841609e-05,-0.058757842013861,0,0,0,0,0.182949291009607,0,0.00330928638436837,0,0,0,0,0,0,0
"Row432",0.038069349381344,0.0356194290214652,0.0390035264351377,0,2.63494452491323e-05,-0.0602999756434938,0,0,0,0,0.184415095174283,0,0.00274763121146424,0,0,0,0,0,0,0
"Row433",0.038069349381344,0.0356766661077655,0.0391227186454236,0,2.68176937285425e-05,-0.0598121277259972,0,0,0,0,0.184387531733531,0,0.00220267811709815,0,0,0,0,0,0,0
"Row434",0.038069349381344,0.0358804537084778,0.0394212729699956,0,2.6297741260846e-05,-0.0606930452944801,0,0,0,0,0.183916012701704,0,0.00096487810725674,0,0,0,0,0,0,0
"Row435",0.038069349381344,0.0357373345986515,0.0393446415873018,0,2.67902661719472e-05,-0.0604589153236919,0,0,0,0,0.182834904071873,0,0.00097824894845739,0,0,0,0,0,0,0
"Row436",0.038069349381344,0.0357213246048968,0.039283970144645,0,2.62356690717673e-05,-0.0602857171722741,0,0,0,0,0.182688047006417,0,0.00128782311199152,0,0,0,0,0,0,0
"Row437",0.038069349381344,0.0354392174123281,0.0393381967306495,0,2.48469921788398e-05,-0.059736301299501,0,0,0,0,0.182728000710268,0,0.00154836449920728,0,0,0,0,0,0,0
"Row438",0.038069349381344,0.0357034910817239,0.0399914249052505,0,2.64917581602845e-05,-0.0596092471245275,0,0,0,0,0.182865135935048,0,0.00126492939979039,0,0,0,0,0,0,0
"Row439",0.038069349381344,0.0357687465530882,0.0433735818757387,0,2.74783238600541e-05,-0.0565239637674717,0,0,0,0,0.174400675915324,0,-0.00339833079319055,0,0,0,0,0,0,0
"Row440",0.038069349381344,0.0354773849139309,0.0444601962528657,0,2.7276760432222e-05,-0.0534560253339602,0,0,0,0,0.16639563080703,0,-0.00453248750734284,0,0,0,0,0,0,0
"Row441",0.038069349381344,0.0355161877072314,0.0444575343596002,0,2.69691095259149e-05,-0.0534429940828735,0,0,0,0,0.166284847542903,0,-0.00445583152748635,0,0,0,0,0,0,0
"Row442",0.038069349381344,0.0359285800393767,0.0451590600021534,0,2.69348655481256e-05,-0.0518057902690123,0,0,0,0,0.163673563774944,0,-0.00648163336953432,0,0,0,0,0,0,0
"Row443",0.038069349381344,0.0358146880983819,0.0450615361354761,0,3.06224879228927e-05,-0.0512464550794788,0,0,0,0,0.162968239888723,0,-0.00719717493594156,0,0,0,0,0,0,0
"Row444",0.038069349381344,0.035838821509078,0.0454300998110167,0,3.28232976669283e-05,-0.0483394007286108,0,0,0,0,0.162231442431823,0,-0.0136105498046539,0,0,0,0,0,0,0
"Row445",0.038069349381344,0.03580671193034,0.046001626092838,0,3.18251160475857e-05,-0.0490873194949569,0,0,0,0,0.162389632269082,0,-0.0138449073716589,0,0,0,0,0,0,0
"Row446",0.038069349381344,0.036478612901218,0.0477917938865144,0,3.92021588066587e-05,-0.0423861225196283,0,0,0,0,0.148876433510131,0,-0.0328307347252617,0,0,0,0,0,0,0
"Row447",0.038069349381344,0.036562094602866,0.0477246740963839,0,4.09189386947532e-05,-0.0419792080428387,0,0,0,0,0.148400603370626,0,-0.0335442885534894,0,0,0,0,0,0,0
"Row448",0.038069349381344,0.0364729755928684,0.0479207689752445,0,4.07137501050378e-05,-0.0417210679916306,0,0,0,0,0.147628035694867,0,-0.0338974893323872,0,0,0,0,0,0,0
"Row449",0.038069349381344,0.0365353528192746,0.0480775383856258,0,4.67270442855074e-05,-0.0414187120931712,0,0,0,0,0.145779429354357,0,-0.0360419079265102,0,0,0,0,0,0,0
"Row450",0.038069349381344,0.0367369711389391,0.0484119905474981,0,5.9498334908165e-05,-0.0400885722246013,0,0,0,0,0.143426613408043,0,-0.0381275873842967,0,0,0,0,0,0,0
"Row451",0.038069349381344,0.0369601187014649,0.0488759633650957,0,7.29948896499493e-05,-0.0393756927436162,0,0,0,0,0.14053361168827,0,-0.0400115994083958,0,0,0,0,0,0,0
"Row452",0.038069349381344,0.0370901156503482,0.049901374581633,0,9.48821583314468e-05,-0.0382621471096372,0,0,0,0,0.133829785028182,0,-0.0427936387846157,0,0,0,0,0,0,0
"Row453",0.038069349381344,0.0373760294461402,0.0494177943320422,0,0.000111174981833612,-0.0372096095561776,0,0,0,0,0.129154673713519,0,-0.0444540392209369,0,0,0,0,0,0,0
"Row454",0.038069349381344,0.037300177185271,0.0507915147330535,0,0.000108282268928594,-0.0379745575492459,0,0,0,0,0.124064267820089,0,-0.0427310706128378,0,0,0,0,0,0,0
"Row455",0.038069349381344,0.0383035441570873,0.0539138608437336,0,0.000201242300143805,-0.0304759730659028,0,0,0,0,0.101765304291594,0,-0.0598082867963043,0,0,0,0,0,0,0
"Row456",0.038069349381344,0.0386509675046185,0.0555898928863823,0,0.000556439739124646,-0.025782115184358,0,0,0,0,0.0829773663172429,0,-0.0669295733526352,0,0,0,0,0,0,0
"Row457",0.038069349381344,0.0389390856680316,0.0562260654051718,0,0.000988744683075071,-0.0247005360046557,0,0,0,0,0.0752527474552572,0,-0.0660984734734474,0,0,0,0,0,0,0
"Row458",0.038069349381344,0.0391853442209366,0.0584092157085246,0,0.01010923079471,-0.019016501345495,0,0,0,0,0.0549315941169023,0,-0.0730085515089195,0,0,0,0,0,0,0
"Row459",0.038069349381344,0.0387185534020302,0.0586503139059236,0,0.0137615724173426,-0.0145425120185254,0,0,0,0,0.0445306790018109,0,-0.0705868360205321,0,0,0,0,0,0,0
"Row460",0.038069349381344,0.032992581977223,-0.000705558940861171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row461",0.038069349381344,0.032975681757508,-0.000769992852887429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row462",0.038069349381344,0.033410476563635,-0.00233743469861201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row463",0.038069349381344,0.0347883406651327,-0.00776686473271328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row464",0.038069349381344,0.0351828099536896,-0.00779111781080961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row465",0.038069349381344,0.0355404530689441,-0.0101188281023598,0,7.06465272277188e-06,0,-0.039600788140957,0,0,0,0,0,0,0.111419119240759,0,-0.00177029547189725,0,0,0,0
"Row466",0.038069349381344,0.035811905558552,-0.0115136039134669,0,7.3000496244792e-06,0,-0.0399837733501812,0,0,0,0,0,0,0.116700002390774,0,-0.00198082487890639,0,0,0,0
"Row467",0.038069349381344,0.036807454555611,-0.0163126420645617,0,9.28503364146791e-06,0,-0.0403761026709482,0,0,0,0,0,0,0.140668457349252,0,-0.00177710882943205,0,0,0,0
"Row468",0.038069349381344,0.0367838256810297,-0.0165942922126436,0,8.93544585229823e-06,0,-0.0403491644693429,0,0,0,0,0,0,0.145321554753487,0,-0.00229281690300882,0,0,0,0
"Row469",0.038069349381344,0.0374791654002583,-0.0194068679946433,0,7.83241630249947e-06,0,-0.0401738749966342,0,0,0,0,0,0,0.1622883371885,0,0.000245156182189473,0,0,0,0
"Row470",0.038069349381344,0.0371923883782823,-0.019710290908613,0,7.55470843507527e-06,0,-0.0418821178424137,0,0,0,0,0,0,0.164567317114776,0,0.000188912473492035,0,0,0,0
"Row471",0.038069349381344,0.0374679854379581,-0.0198029791457154,0,7.95490711806604e-06,0,-0.0405924814715135,0,0,0,0,0,0,0.165179011145098,0,0.000686394872983272,0,0,0,0
"Row472",0.038069349381344,0.037460694549937,-0.0200997213853202,0,7.92482003672357e-06,0,-0.0410979963485237,0,0,0,0,0,0,0.16552926326106,0,0.0007155965650488,0,0,0,0
"Row473",0.038069349381344,0.0375393973286663,-0.0201286319075806,0,8.03772137198173e-06,0,-0.0415849000038015,0,0,0,0,0,0,0.164982730788266,0,0.000678111043395222,0,0,0,0
"Row474",0.038069349381344,0.0384069188098653,-0.0221564106472935,0,7.25696456290145e-06,0,-0.041645314577787,0,0,0,0,0,0,0.173254778283047,0,0.00112395811823448,0,0,0,0
"Row475",0.038069349381344,0.0385204679453295,-0.0223888256612278,0,7.3892163363715e-06,0,-0.0422216624223799,0,0,0,0,0,0,0.173232519569968,0,0.0011691667587471,0,0,0,0
"Row476",0.038069349381344,0.0385526119770021,-0.0225342540028409,0,7.41351456431848e-06,0,-0.0419642689907738,0,0,0,0,0,0,0.17357928064956,0,0.00118716257245159,0,0,0,0
"Row477",0.038069349381344,0.0383784395707598,-0.0223981732639989,0,7.8976862873756e-06,0,-0.0426675248406795,0,0,0,0,0,0,0.173957281718981,0,0.000935173653719453,0,0,0,0
"Row478",0.038069349381344,0.0386408581056284,-0.0226930059486542,0,7.49806052436034e-06,0,-0.0420896656034707,0,0,0,0,0,0,0.176381413853893,0,0.000506968669014685,0,0,0,0
"Row479",0.038069349381344,0.0392637015040317,-0.0236425087812041,0,7.9981326514692e-06,0,-0.0401075358802927,0,0,0,0,0,0,0.176582542634658,0,0.00110742541367867,0,0,0,0
"Row480",0.038069349381344,0.0394428762961113,-0.0273756186301244,0,8.17800009570701e-06,0,-0.0375015674580797,0,0,0,0,0,0,0.184530529089303,0,0.00131575549721323,0,0,0,0
"Row481",0.038069349381344,0.0397119971886889,-0.0294286068215984,0,1.14230507714051e-05,0,-0.0352355295992185,0,0,0,0,0,0,0.175279643579063,0,0.000614297081915799,0,0,0,0
"Row482",0.038069349381344,0.0394133662205288,-0.0318852405999708,0,1.1856775751438e-05,0,-0.0320263183861215,0,0,0,0,0,0,0.177744410775091,0,7.9868485355392e-05,0,0,0,0
"Row483",0.038069349381344,0.039779173336338,-0.0319590514032838,0,1.25204616630023e-05,0,-0.0287515356921639,0,0,0,0,0,0,0.183862599639547,0,-0.000112893716947955,0,0,0,0
"Row484",0.038069349381344,0.0399039171037054,-0.0319521537608117,0,1.25910834846622e-05,0,-0.0291211196251637,0,0,0,0,0,0,0.184237565444738,0,-0.000176394536286008,0,0,0,0
"Row485",0.038069349381344,0.040154043279581,-0.0342798453758408,0,1.68230294065582e-05,0,-0.0306784384471528,0,0,0,0,0,0,0.181461361816854,0,-0.00206384464924793,0,0,0,0
"Row486",0.038069349381344,0.0405330700156611,-0.0343716625375333,0,1.60553305797308e-05,0,-0.0306431899388388,0,0,0,0,0,0,0.181825465327674,0,-0.00187275481305667,0,0,0,0
"Row487",0.038069349381344,0.0413786682656639,-0.0367356399593498,0,1.64258202007222e-05,0,-0.0284759553758986,0,0,0,0,0,0,0.177620881856412,0,-0.00340043642986433,0,0,0,0
"Row488",0.038069349381344,0.0412925555943603,-0.0369319188680849,0,1.68524007465311e-05,0,-0.028107598703088,0,0,0,0,0,0,0.176706285971375,0,-0.00252348218724704,0,0,0,0
"Row489",0.038069349381344,0.0414970964999156,-0.0374274214578016,0,1.74257108999697e-05,0,-0.0295123005245703,0,0,0,0,0,0,0.17307711088137,0,-0.00308237028262885,0,0,0,0
"Row490",0.038069349381344,0.0420647747424231,-0.0379366369785719,0,1.62309175695365e-05,0,-0.0275468211156819,0,0,0,0,0,0,0.175847752864812,0,-0.00298109361352101,0,0,0,0
"Row491",0.038069349381344,0.0420980551622177,-0.0387439107052624,0,1.821984795187e-05,0,-0.0281845093928598,0,0,0,0,0,0,0.174251842242246,0,-0.00335420465502452,0,0,0,0
"Row492",0.038069349381344,0.0425338351299568,-0.0391504275003509,0,2.13286864743621e-05,0,-0.0274537426858126,0,0,0,0,0,0,0.172303408649279,0,-0.00465036203994549,0,0,0,0
"Row493",0.038069349381344,0.0428334755492088,-0.0415017728622072,0,3.08974826847919e-05,0,-0.0225426767719034,0,0,0,0,0,0,0.16204606445015,0,-0.00578577458716382,0,0,0,0
"Row494",0.038069349381344,0.0427602694367817,-0.0419766020745288,0,3.06921496595028e-05,0,-0.0220379699810664,0,0,0,0,0,0,0.1610509312793,0,-0.00657840864194804,0,0,0,0
"Row495",0.038069349381344,0.0430554564613679,-0.0421444428754418,0,3.35854175012836e-05,0,-0.0229876830132897,0,0,0,0,0,0,0.158859068293607,0,-0.00725402986566547,0,0,0,0
"Row496",0.038069349381344,0.0431148877403615,-0.0420453335102291,0,3.29381725517815e-05,0,-0.0221978705773445,0,0,0,0,0,0,0.158886348454194,0,-0.00739154380347649,0,0,0,0
"Row497",0.038069349381344,0.0432790995836977,-0.0471436700783647,0,5.16545018562031e-05,0,-0.0185345515223331,0,0,0,0,0,0,0.137617369143822,0,-0.0173889940336505,0,0,0,0
"Row498",0.038069349381344,0.0431017508734446,-0.0480845665750451,0,5.02023553617517e-05,0,-0.0158997058208984,0,0,0,0,0,0,0.132523544445536,0,-0.0146519641776645,0,0,0,0
"Row499",0.038069349381344,0.0432128259841003,-0.0497155082093785,0,0.000105159997610239,0,-0.0133529561521419,0,0,0,0,0,0,0.117318719468221,0,-0.0294396631416721,0,0,0,0
"Row500",0.038069349381344,0.0431522226338104,-0.0508297146575965,0,0.000129474868982924,0,-0.0120686365278037,0,0,0,0,0,0,0.111182588135795,0,-0.0283760753949455,0,0,0,0
"Row501",0.038069349381344,0.0433422809565752,-0.0514051151798405,0,0.000164859272498275,0,-0.0102651789931902,0,0,0,0,0,0,0.107465673807645,0,-0.0304178037557259,0,0,0,0
